"frequency";"r dbJPM";"i dbJPM"
4.8969e+09;-9.93103e-07;0
4.89705e+09;-9.9315e-07;0
4.8972e+09;-9.93199e-07;0
4.89735e+09;-9.93248e-07;0
4.8975e+09;-9.93299e-07;0
4.89765e+09;-9.9335e-07;0
4.8978e+09;-9.93402e-07;0
4.89795e+09;-9.93456e-07;0
4.8981e+09;-9.9351e-07;0
4.89825e+09;-9.93565e-07;0
4.8984e+09;-9.93621e-07;0
4.89855e+09;-9.93679e-07;0
4.8987e+09;-9.93737e-07;0
4.89885e+09;-9.93796e-07;0
4.899e+09;-9.93856e-07;0
4.89915e+09;-9.93917e-07;0
4.8993e+09;-9.93979e-07;0
4.89945e+09;-9.94042e-07;0
4.8996e+09;-9.94106e-07;0
4.89975e+09;-9.94171e-07;0
4.8999e+09;-9.94236e-07;0
4.90005e+09;-9.94303e-07;0
4.9002e+09;-9.94371e-07;0
4.90035e+09;-9.94439e-07;0
4.9005e+09;-9.94509e-07;0
4.90065e+09;-9.94579e-07;0
4.9008e+09;-9.9465e-07;0
4.90095e+09;-9.94723e-07;0
4.9011e+09;-9.94796e-07;0
4.90125e+09;-9.9487e-07;0
4.9014e+09;-9.94945e-07;0
4.90155e+09;-9.95021e-07;0
4.9017e+09;-9.95098e-07;0
4.90185e+09;-9.95176e-07;0
4.902e+09;-9.95254e-07;0
4.90215e+09;-9.95334e-07;0
4.9023e+09;-9.95414e-07;0
4.90245e+09;-9.95496e-07;0
4.9026e+09;-9.95578e-07;0
4.90275e+09;-9.95661e-07;0
4.9029e+09;-9.95745e-07;0
4.90305e+09;-9.9583e-07;0
4.9032e+09;-9.95916e-07;0
4.90335e+09;-9.96003e-07;0
4.9035e+09;-9.96091e-07;0
4.90365e+09;-9.96179e-07;0
4.9038e+09;-9.96269e-07;0
4.90395e+09;-9.96359e-07;0
4.9041e+09;-9.9645e-07;0
4.90425e+09;-9.96542e-07;0
4.9044e+09;-9.96635e-07;0
4.90455e+09;-9.96729e-07;0
4.9047e+09;-9.96824e-07;0
4.90485e+09;-9.96919e-07;0
4.905e+09;-9.97016e-07;0
4.90515e+09;-9.97113e-07;0
4.9053e+09;-9.97211e-07;0
4.90545e+09;-9.9731e-07;0
4.9056e+09;-9.9741e-07;0
4.90575e+09;-9.97511e-07;0
4.9059e+09;-9.97613e-07;0
4.90605e+09;-9.97715e-07;0
4.9062e+09;-9.97819e-07;0
4.90635e+09;-9.97923e-07;0
4.9065e+09;-9.98028e-07;0
4.90665e+09;-9.98134e-07;0
4.9068e+09;-9.98241e-07;0
4.90695e+09;-9.98348e-07;0
4.9071e+09;-9.98457e-07;0
4.90725e+09;-9.98566e-07;0
4.9074e+09;-9.98676e-07;0
4.90755e+09;-9.98787e-07;0
4.9077e+09;-9.98899e-07;0
4.90785e+09;-9.99011e-07;0
4.908e+09;-9.99125e-07;0
4.90815e+09;-9.99239e-07;0
4.9083e+09;-9.99354e-07;0
4.90845e+09;-9.9947e-07;0
4.9086e+09;-9.99587e-07;0
4.90875e+09;-9.99705e-07;0
4.9089e+09;-9.99823e-07;0
4.90905e+09;-9.99942e-07;0
4.9092e+09;-1.00006e-06;0
4.90935e+09;-1.00018e-06;0
4.9095e+09;-1.00031e-06;0
4.90965e+09;-1.00043e-06;0
4.9098e+09;-1.00055e-06;0
4.90995e+09;-1.00068e-06;0
4.9101e+09;-1.0008e-06;0
4.91025e+09;-1.00093e-06;0
4.9104e+09;-1.00105e-06;0
4.91055e+09;-1.00118e-06;0
4.9107e+09;-1.00131e-06;0
4.91085e+09;-1.00144e-06;0
4.911e+09;-1.00157e-06;0
4.91115e+09;-1.0017e-06;0
4.9113e+09;-1.00183e-06;0
4.91145e+09;-1.00196e-06;0
4.9116e+09;-1.00209e-06;0
4.91175e+09;-1.00223e-06;0
4.9119e+09;-1.00236e-06;0
4.91205e+09;-1.0025e-06;0
4.9122e+09;-1.00263e-06;0
4.91235e+09;-1.00277e-06;0
4.9125e+09;-1.00291e-06;0
4.91265e+09;-1.00305e-06;0
4.9128e+09;-1.00319e-06;0
4.91295e+09;-1.00333e-06;0
4.9131e+09;-1.00347e-06;0
4.91325e+09;-1.00361e-06;0
4.9134e+09;-1.00375e-06;0
4.91355e+09;-1.00389e-06;0
4.9137e+09;-1.00404e-06;0
4.91385e+09;-1.00418e-06;0
4.914e+09;-1.00433e-06;0
4.91415e+09;-1.00447e-06;0
4.9143e+09;-1.00462e-06;0
4.91445e+09;-1.00477e-06;0
4.9146e+09;-1.00492e-06;0
4.91475e+09;-1.00507e-06;0
4.9149e+09;-1.00522e-06;0
4.91505e+09;-1.00537e-06;0
4.9152e+09;-1.00552e-06;0
4.91535e+09;-1.00567e-06;0
4.9155e+09;-1.00583e-06;0
4.91565e+09;-1.00598e-06;0
4.9158e+09;-1.00613e-06;0
4.91595e+09;-1.00629e-06;0
4.9161e+09;-1.00644e-06;0
4.91625e+09;-1.0066e-06;0
4.9164e+09;-1.00676e-06;0
4.91655e+09;-1.00692e-06;0
4.9167e+09;-1.00708e-06;0
4.91685e+09;-1.00724e-06;0
4.917e+09;-1.0074e-06;0
4.91715e+09;-1.00756e-06;0
4.9173e+09;-1.00772e-06;0
4.91745e+09;-1.00788e-06;0
4.9176e+09;-1.00805e-06;0
4.91775e+09;-1.00821e-06;0
4.9179e+09;-1.00838e-06;0
4.91805e+09;-1.00854e-06;0
4.9182e+09;-1.00871e-06;0
4.91835e+09;-1.00888e-06;0
4.9185e+09;-1.00904e-06;0
4.91865e+09;-1.00921e-06;0
4.9188e+09;-1.00938e-06;0
4.91895e+09;-1.00955e-06;0
4.9191e+09;-1.00972e-06;0
4.91925e+09;-1.00989e-06;0
4.9194e+09;-1.01007e-06;0
4.91955e+09;-1.01024e-06;0
4.9197e+09;-1.01041e-06;0
4.91985e+09;-1.01059e-06;0
4.92e+09;-1.01076e-06;0
4.92015e+09;-1.01094e-06;0
4.9203e+09;-1.01111e-06;0
4.92045e+09;-1.01129e-06;0
4.9206e+09;-1.01147e-06;0
4.92075e+09;-1.01165e-06;0
4.9209e+09;-1.01183e-06;0
4.92105e+09;-1.01201e-06;0
4.9212e+09;-1.01219e-06;0
4.92135e+09;-1.01237e-06;0
4.9215e+09;-1.01255e-06;0
4.92165e+09;-1.01274e-06;0
4.9218e+09;-1.01292e-06;0
4.92195e+09;-1.0131e-06;0
4.9221e+09;-1.01329e-06;0
4.92225e+09;-1.01347e-06;0
4.9224e+09;-1.01366e-06;0
4.92255e+09;-1.01385e-06;0
4.9227e+09;-1.01404e-06;0
4.92285e+09;-1.01422e-06;0
4.923e+09;-1.01441e-06;0
4.92315e+09;-1.0146e-06;0
4.9233e+09;-1.01479e-06;0
4.92345e+09;-1.01498e-06;0
4.9236e+09;-1.01518e-06;0
4.92375e+09;-1.01537e-06;0
4.9239e+09;-1.01556e-06;0
4.92405e+09;-1.01576e-06;0
4.9242e+09;-1.01595e-06;0
4.92435e+09;-1.01615e-06;0
4.9245e+09;-1.01634e-06;0
4.92465e+09;-1.01654e-06;0
4.9248e+09;-1.01674e-06;0
4.92495e+09;-1.01693e-06;0
4.9251e+09;-1.01713e-06;0
4.92525e+09;-1.01733e-06;0
4.9254e+09;-1.01753e-06;0
4.92555e+09;-1.01773e-06;0
4.9257e+09;-1.01794e-06;0
4.92585e+09;-1.01814e-06;0
4.926e+09;-1.01834e-06;0
4.92615e+09;-1.01854e-06;0
4.9263e+09;-1.01875e-06;0
4.92645e+09;-1.01895e-06;0
4.9266e+09;-1.01916e-06;0
4.92675e+09;-1.01936e-06;0
4.9269e+09;-1.01957e-06;0
4.92705e+09;-1.01978e-06;0
4.9272e+09;-1.01999e-06;0
4.92735e+09;-1.0202e-06;0
4.9275e+09;-1.0204e-06;0
4.92765e+09;-1.02061e-06;0
4.9278e+09;-1.02083e-06;0
4.92795e+09;-1.02104e-06;0
4.9281e+09;-1.02125e-06;0
4.92825e+09;-1.02146e-06;0
4.9284e+09;-1.02167e-06;0
4.92855e+09;-1.02189e-06;0
4.9287e+09;-1.0221e-06;0
4.92885e+09;-1.02232e-06;0
4.929e+09;-1.02253e-06;0
4.92915e+09;-1.02275e-06;0
4.9293e+09;-1.02297e-06;0
4.92945e+09;-1.02319e-06;0
4.9296e+09;-1.02341e-06;0
4.92975e+09;-1.02362e-06;0
4.9299e+09;-1.02384e-06;0
4.93005e+09;-1.02406e-06;0
4.9302e+09;-1.02429e-06;0
4.93035e+09;-1.02451e-06;0
4.9305e+09;-1.02473e-06;0
4.93065e+09;-1.02495e-06;0
4.9308e+09;-1.02518e-06;0
4.93095e+09;-1.0254e-06;0
4.9311e+09;-1.02563e-06;0
4.93125e+09;-1.02585e-06;0
4.9314e+09;-1.02608e-06;0
4.93155e+09;-1.02631e-06;0
4.9317e+09;-1.02653e-06;0
4.93185e+09;-1.02676e-06;0
4.932e+09;-1.02699e-06;0
4.93215e+09;-1.02722e-06;0
4.9323e+09;-1.02745e-06;0
4.93245e+09;-1.02768e-06;0
4.9326e+09;-1.02791e-06;0
4.93275e+09;-1.02814e-06;0
4.9329e+09;-1.02838e-06;0
4.93305e+09;-1.02861e-06;0
4.9332e+09;-1.02884e-06;0
4.93335e+09;-1.02908e-06;0
4.9335e+09;-1.02931e-06;0
4.93365e+09;-1.02955e-06;0
4.9338e+09;-1.02978e-06;0
4.93395e+09;-1.03002e-06;0
4.9341e+09;-1.03026e-06;0
4.93425e+09;-1.0305e-06;0
4.9344e+09;-1.03074e-06;0
4.93455e+09;-1.03097e-06;0
4.9347e+09;-1.03121e-06;0
4.93485e+09;-1.03146e-06;0
4.935e+09;-1.0317e-06;0
4.93515e+09;-1.03194e-06;0
4.9353e+09;-1.03218e-06;0
4.93545e+09;-1.03242e-06;0
4.9356e+09;-1.03267e-06;0
4.93575e+09;-1.03291e-06;0
4.9359e+09;-1.03316e-06;0
4.93605e+09;-1.0334e-06;0
4.9362e+09;-1.03365e-06;0
4.93635e+09;-1.0339e-06;0
4.9365e+09;-1.03414e-06;0
4.93665e+09;-1.03439e-06;0
4.9368e+09;-1.03464e-06;0
4.93695e+09;-1.03489e-06;0
4.9371e+09;-1.03514e-06;0
4.93725e+09;-1.03539e-06;0
4.9374e+09;-1.03564e-06;0
4.93755e+09;-1.03589e-06;0
4.9377e+09;-1.03614e-06;0
4.93785e+09;-1.0364e-06;0
4.938e+09;-1.03665e-06;0
4.93815e+09;-1.0369e-06;0
4.9383e+09;-1.03716e-06;0
4.93845e+09;-1.03741e-06;0
4.9386e+09;-1.03767e-06;0
4.93875e+09;-1.03793e-06;0
4.9389e+09;-1.03818e-06;0
4.93905e+09;-1.03844e-06;0
4.9392e+09;-1.0387e-06;0
4.93935e+09;-1.03896e-06;0
4.9395e+09;-1.03922e-06;0
4.93965e+09;-1.03948e-06;0
4.9398e+09;-1.03974e-06;0
4.93995e+09;-1.04e-06;0
4.9401e+09;-1.04026e-06;0
4.94025e+09;-1.04052e-06;0
4.9404e+09;-1.04079e-06;0
4.94055e+09;-1.04105e-06;0
4.9407e+09;-1.04131e-06;0
4.94085e+09;-1.04158e-06;0
4.941e+09;-1.04184e-06;0
4.94115e+09;-1.04211e-06;0
4.9413e+09;-1.04238e-06;0
4.94145e+09;-1.04264e-06;0
4.9416e+09;-1.04291e-06;0
4.94175e+09;-1.04318e-06;0
4.9419e+09;-1.04345e-06;0
4.94205e+09;-1.04372e-06;0
4.9422e+09;-1.04399e-06;0
4.94235e+09;-1.04426e-06;0
4.9425e+09;-1.04453e-06;0
4.94265e+09;-1.0448e-06;0
4.9428e+09;-1.04507e-06;0
4.94295e+09;-1.04534e-06;0
4.9431e+09;-1.04562e-06;0
4.94325e+09;-1.04589e-06;0
4.9434e+09;-1.04617e-06;0
4.94355e+09;-1.04644e-06;0
4.9437e+09;-1.04672e-06;0
4.94385e+09;-1.04699e-06;0
4.944e+09;-1.04727e-06;0
4.94415e+09;-1.04755e-06;0
4.9443e+09;-1.04783e-06;0
4.94445e+09;-1.0481e-06;0
4.9446e+09;-1.04838e-06;0
4.94475e+09;-1.04866e-06;0
4.9449e+09;-1.04894e-06;0
4.94505e+09;-1.04922e-06;0
4.9452e+09;-1.04951e-06;0
4.94535e+09;-1.04979e-06;0
4.9455e+09;-1.05007e-06;0
4.94565e+09;-1.05035e-06;0
4.9458e+09;-1.05064e-06;0
4.94595e+09;-1.05092e-06;0
4.9461e+09;-1.05121e-06;0
4.94625e+09;-1.05149e-06;0
4.9464e+09;-1.05178e-06;0
4.94655e+09;-1.05206e-06;0
4.9467e+09;-1.05235e-06;0
4.94685e+09;-1.05264e-06;0
4.947e+09;-1.05293e-06;0
4.94715e+09;-1.05322e-06;0
4.9473e+09;-1.05351e-06;0
4.94745e+09;-1.0538e-06;0
4.9476e+09;-1.05409e-06;0
4.94775e+09;-1.05438e-06;0
4.9479e+09;-1.05467e-06;0
4.94805e+09;-1.05496e-06;0
4.9482e+09;-1.05525e-06;0
4.94835e+09;-1.05555e-06;0
4.9485e+09;-1.05584e-06;0
4.94865e+09;-1.05613e-06;0
4.9488e+09;-1.05643e-06;0
4.94895e+09;-1.05672e-06;0
4.9491e+09;-1.05702e-06;0
4.94925e+09;-1.05732e-06;0
4.9494e+09;-1.05761e-06;0
4.94955e+09;-1.05791e-06;0
4.9497e+09;-1.05821e-06;0
4.94985e+09;-1.05851e-06;0
4.95e+09;-1.05881e-06;0
4.95015e+09;-1.05911e-06;0
4.9503e+09;-1.05941e-06;0
4.95045e+09;-1.05971e-06;0
4.9506e+09;-1.06001e-06;0
4.95075e+09;-1.06031e-06;0
4.9509e+09;-1.06062e-06;0
4.95105e+09;-1.06092e-06;0
4.9512e+09;-1.06122e-06;0
4.95135e+09;-1.06153e-06;0
4.9515e+09;-1.06183e-06;0
4.95165e+09;-1.06214e-06;0
4.9518e+09;-1.06244e-06;0
4.95195e+09;-1.06275e-06;0
4.9521e+09;-1.06306e-06;0
4.95225e+09;-1.06336e-06;0
4.9524e+09;-1.06367e-06;0
4.95255e+09;-1.06398e-06;0
4.9527e+09;-1.06429e-06;0
4.95285e+09;-1.0646e-06;0
4.953e+09;-1.06491e-06;0
4.95315e+09;-1.06522e-06;0
4.9533e+09;-1.06553e-06;0
4.95345e+09;-1.06584e-06;0
4.9536e+09;-1.06616e-06;0
4.95375e+09;-1.06647e-06;0
4.9539e+09;-1.06678e-06;0
4.95405e+09;-1.0671e-06;0
4.9542e+09;-1.06741e-06;0
4.95435e+09;-1.06773e-06;0
4.9545e+09;-1.06804e-06;0
4.95465e+09;-1.06836e-06;0
4.9548e+09;-1.06868e-06;0
4.95495e+09;-1.06899e-06;0
4.9551e+09;-1.06931e-06;0
4.95525e+09;-1.06963e-06;0
4.9554e+09;-1.06995e-06;0
4.95555e+09;-1.07027e-06;0
4.9557e+09;-1.07059e-06;0
4.95585e+09;-1.07091e-06;0
4.956e+09;-1.07123e-06;0
4.95615e+09;-1.07155e-06;0
4.9563e+09;-1.07187e-06;0
4.95645e+09;-1.0722e-06;0
4.9566e+09;-1.07252e-06;0
4.95675e+09;-1.07284e-06;0
4.9569e+09;-1.07317e-06;0
4.95705e+09;-1.07349e-06;0
4.9572e+09;-1.07382e-06;0
4.95735e+09;-1.07414e-06;0
4.9575e+09;-1.07447e-06;0
4.95765e+09;-1.0748e-06;0
4.9578e+09;-1.07512e-06;0
4.95795e+09;-1.07545e-06;0
4.9581e+09;-1.07578e-06;0
4.95825e+09;-1.07611e-06;0
4.9584e+09;-1.07644e-06;0
4.95855e+09;-1.07677e-06;0
4.9587e+09;-1.0771e-06;0
4.95885e+09;-1.07743e-06;0
4.959e+09;-1.07776e-06;0
4.95915e+09;-1.07809e-06;0
4.9593e+09;-1.07843e-06;0
4.95945e+09;-1.07876e-06;0
4.9596e+09;-1.07909e-06;0
4.95975e+09;-1.07943e-06;0
4.9599e+09;-1.07976e-06;0
4.96005e+09;-1.0801e-06;0
4.9602e+09;-1.08043e-06;0
4.96035e+09;-1.08077e-06;0
4.9605e+09;-1.08111e-06;0
4.96065e+09;-1.08144e-06;0
4.9608e+09;-1.08178e-06;0
4.96095e+09;-1.08212e-06;0
4.9611e+09;-1.08246e-06;0
4.96125e+09;-1.0828e-06;0
4.9614e+09;-1.08314e-06;0
4.96155e+09;-1.08348e-06;0
4.9617e+09;-1.08382e-06;0
4.96185e+09;-1.08416e-06;0
4.962e+09;-1.0845e-06;0
4.96215e+09;-1.08485e-06;0
4.9623e+09;-1.08519e-06;0
4.96245e+09;-1.08553e-06;0
4.9626e+09;-1.08588e-06;0
4.96275e+09;-1.08622e-06;0
4.9629e+09;-1.08657e-06;0
4.96305e+09;-1.08691e-06;0
4.9632e+09;-1.08726e-06;0
4.96335e+09;-1.0876e-06;0
4.9635e+09;-1.08795e-06;0
4.96365e+09;-1.0883e-06;0
4.9638e+09;-1.08865e-06;0
4.96395e+09;-1.089e-06;0
4.9641e+09;-1.08935e-06;0
4.96425e+09;-1.0897e-06;0
4.9644e+09;-1.09005e-06;0
4.96455e+09;-1.0904e-06;0
4.9647e+09;-1.09075e-06;0
4.96485e+09;-1.0911e-06;0
4.965e+09;-1.09145e-06;0
4.96515e+09;-1.0918e-06;0
4.9653e+09;-1.09216e-06;0
4.96545e+09;-1.09251e-06;0
4.9656e+09;-1.09287e-06;0
4.96575e+09;-1.09322e-06;0
4.9659e+09;-1.09358e-06;0
4.96605e+09;-1.09393e-06;0
4.9662e+09;-1.09429e-06;0
4.96635e+09;-1.09465e-06;0
4.9665e+09;-1.095e-06;0
4.96665e+09;-1.09536e-06;0
4.9668e+09;-1.09572e-06;0
4.96695e+09;-1.09608e-06;0
4.9671e+09;-1.09644e-06;0
4.96725e+09;-1.0968e-06;0
4.9674e+09;-1.09716e-06;0
4.96755e+09;-1.09752e-06;0
4.9677e+09;-1.09788e-06;0
4.96785e+09;-1.09824e-06;0
4.968e+09;-1.09861e-06;0
4.96815e+09;-1.09897e-06;0
4.9683e+09;-1.09933e-06;0
4.96845e+09;-1.0997e-06;0
4.9686e+09;-1.10006e-06;0
4.96875e+09;-1.10043e-06;0
4.9689e+09;-1.10079e-06;0
4.96905e+09;-1.10116e-06;0
4.9692e+09;-1.10152e-06;0
4.96935e+09;-1.10189e-06;0
4.9695e+09;-1.10226e-06;0
4.96965e+09;-1.10263e-06;0
4.9698e+09;-1.103e-06;0
4.96995e+09;-1.10336e-06;0
4.9701e+09;-1.10373e-06;0
4.97025e+09;-1.1041e-06;0
4.9704e+09;-1.10448e-06;0
4.97055e+09;-1.10485e-06;0
4.9707e+09;-1.10522e-06;0
4.97085e+09;-1.10559e-06;0
4.971e+09;-1.10596e-06;0
4.97115e+09;-1.10634e-06;0
4.9713e+09;-1.10671e-06;0
4.97145e+09;-1.10708e-06;0
4.9716e+09;-1.10746e-06;0
4.97175e+09;-1.10783e-06;0
4.9719e+09;-1.10821e-06;0
4.97205e+09;-1.10858e-06;0
4.9722e+09;-1.10896e-06;0
4.97235e+09;-1.10934e-06;0
4.9725e+09;-1.10972e-06;0
4.97265e+09;-1.11009e-06;0
4.9728e+09;-1.11047e-06;0
4.97295e+09;-1.11085e-06;0
4.9731e+09;-1.11123e-06;0
4.97325e+09;-1.11161e-06;0
4.9734e+09;-1.11199e-06;0
4.97355e+09;-1.11237e-06;0
4.9737e+09;-1.11276e-06;0
4.97385e+09;-1.11314e-06;0
4.974e+09;-1.11352e-06;0
4.97415e+09;-1.1139e-06;0
4.9743e+09;-1.11429e-06;0
4.97445e+09;-1.11467e-06;0
4.9746e+09;-1.11506e-06;0
4.97475e+09;-1.11544e-06;0
4.9749e+09;-1.11583e-06;0
4.97505e+09;-1.11621e-06;0
4.9752e+09;-1.1166e-06;0
4.97535e+09;-1.11699e-06;0
4.9755e+09;-1.11737e-06;0
4.97565e+09;-1.11776e-06;0
4.9758e+09;-1.11815e-06;0
4.97595e+09;-1.11854e-06;0
4.9761e+09;-1.11893e-06;0
4.97625e+09;-1.11932e-06;0
4.9764e+09;-1.11971e-06;0
4.97655e+09;-1.1201e-06;0
4.9767e+09;-1.12049e-06;0
4.97685e+09;-1.12088e-06;0
4.977e+09;-1.12128e-06;0
4.97715e+09;-1.12167e-06;0
4.9773e+09;-1.12206e-06;0
4.97745e+09;-1.12246e-06;0
4.9776e+09;-1.12285e-06;0
4.97775e+09;-1.12325e-06;0
4.9779e+09;-1.12364e-06;0
4.97805e+09;-1.12404e-06;0
4.9782e+09;-1.12443e-06;0
4.97835e+09;-1.12483e-06;0
4.9785e+09;-1.12523e-06;0
4.97865e+09;-1.12563e-06;0
4.9788e+09;-1.12603e-06;0
4.97895e+09;-1.12642e-06;0
4.9791e+09;-1.12682e-06;0
4.97925e+09;-1.12722e-06;0
4.9794e+09;-1.12762e-06;0
4.97955e+09;-1.12802e-06;0
4.9797e+09;-1.12843e-06;0
4.97985e+09;-1.12883e-06;0
4.98e+09;-1.12923e-06;0
4.98015e+09;-1.12963e-06;0
4.9803e+09;-1.13004e-06;0
4.98045e+09;-1.13044e-06;0
4.9806e+09;-1.13085e-06;0
4.98075e+09;-1.13125e-06;0
4.9809e+09;-1.13166e-06;0
4.98105e+09;-1.13206e-06;0
4.9812e+09;-1.13247e-06;0
4.98135e+09;-1.13287e-06;0
4.9815e+09;-1.13328e-06;0
4.98165e+09;-1.13369e-06;0
4.9818e+09;-1.1341e-06;0
4.98195e+09;-1.13451e-06;0
4.9821e+09;-1.13492e-06;0
4.98225e+09;-1.13533e-06;0
4.9824e+09;-1.13574e-06;0
4.98255e+09;-1.13615e-06;0
4.9827e+09;-1.13656e-06;0
4.98285e+09;-1.13697e-06;0
4.983e+09;-1.13738e-06;0
4.98315e+09;-1.13779e-06;0
4.9833e+09;-1.13821e-06;0
4.98345e+09;-1.13862e-06;0
4.9836e+09;-1.13903e-06;0
4.98375e+09;-1.13945e-06;0
4.9839e+09;-1.13986e-06;0
4.98405e+09;-1.14028e-06;0
4.9842e+09;-1.1407e-06;0
4.98435e+09;-1.14111e-06;0
4.9845e+09;-1.14153e-06;0
4.98465e+09;-1.14195e-06;0
4.9848e+09;-1.14237e-06;0
4.98495e+09;-1.14278e-06;0
4.9851e+09;-1.1432e-06;0
4.98525e+09;-1.14362e-06;0
4.9854e+09;-1.14404e-06;0
4.98555e+09;-1.14446e-06;0
4.9857e+09;-1.14488e-06;0
4.98585e+09;-1.1453e-06;0
4.986e+09;-1.14573e-06;0
4.98615e+09;-1.14615e-06;0
4.9863e+09;-1.14657e-06;0
4.98645e+09;-1.147e-06;0
4.9866e+09;-1.14742e-06;0
4.98675e+09;-1.14784e-06;0
4.9869e+09;-1.14827e-06;0
4.98705e+09;-1.14869e-06;0
4.9872e+09;-1.14912e-06;0
4.98735e+09;-1.14955e-06;0
4.9875e+09;-1.14997e-06;0
4.98765e+09;-1.1504e-06;0
4.9878e+09;-1.15083e-06;0
4.98795e+09;-1.15126e-06;0
4.9881e+09;-1.15168e-06;0
4.98825e+09;-1.15211e-06;0
4.9884e+09;-1.15254e-06;0
4.98855e+09;-1.15297e-06;0
4.9887e+09;-1.1534e-06;0
4.98885e+09;-1.15384e-06;0
4.989e+09;-1.15427e-06;0
4.98915e+09;-1.1547e-06;0
4.9893e+09;-1.15513e-06;0
4.98945e+09;-1.15557e-06;0
4.9896e+09;-1.156e-06;0
4.98975e+09;-1.15643e-06;0
4.9899e+09;-1.15687e-06;0
4.99005e+09;-1.1573e-06;0
4.9902e+09;-1.15774e-06;0
4.99035e+09;-1.15817e-06;0
4.9905e+09;-1.15861e-06;0
4.99065e+09;-1.15905e-06;0
4.9908e+09;-1.15948e-06;0
4.99095e+09;-1.15992e-06;0
4.9911e+09;-1.16036e-06;0
4.99125e+09;-1.1608e-06;0
4.9914e+09;-1.16124e-06;0
4.99155e+09;-1.16168e-06;0
4.9917e+09;-1.16212e-06;0
4.99185e+09;-1.16256e-06;0
4.992e+09;-1.163e-06;0
4.99215e+09;-1.16344e-06;0
4.9923e+09;-1.16389e-06;0
4.99245e+09;-1.16433e-06;0
4.9926e+09;-1.16477e-06;0
4.99275e+09;-1.16522e-06;0
4.9929e+09;-1.16566e-06;0
4.99305e+09;-1.1661e-06;0
4.9932e+09;-1.16655e-06;0
4.99335e+09;-1.167e-06;0
4.9935e+09;-1.16744e-06;0
4.99365e+09;-1.16789e-06;0
4.9938e+09;-1.16833e-06;0
4.99395e+09;-1.16878e-06;0
4.9941e+09;-1.16923e-06;0
4.99425e+09;-1.16968e-06;0
4.9944e+09;-1.17013e-06;0
4.99455e+09;-1.17058e-06;0
4.9947e+09;-1.17103e-06;0
4.99485e+09;-1.17148e-06;0
4.995e+09;-1.17193e-06;0
4.99515e+09;-1.17238e-06;0
4.9953e+09;-1.17283e-06;0
4.99545e+09;-1.17329e-06;0
4.9956e+09;-1.17374e-06;0
4.99575e+09;-1.17419e-06;0
4.9959e+09;-1.17465e-06;0
4.99605e+09;-1.1751e-06;0
4.9962e+09;-1.17555e-06;0
4.99635e+09;-1.17601e-06;0
4.9965e+09;-1.17647e-06;0
4.99665e+09;-1.17692e-06;0
4.9968e+09;-1.17738e-06;0
4.99695e+09;-1.17784e-06;0
4.9971e+09;-1.17829e-06;0
4.99725e+09;-1.17875e-06;0
4.9974e+09;-1.17921e-06;0
4.99755e+09;-1.17967e-06;0
4.9977e+09;-1.18013e-06;0
4.99785e+09;-1.18059e-06;0
4.998e+09;-1.18105e-06;0
4.99815e+09;-1.18151e-06;0
4.9983e+09;-1.18197e-06;0
4.99845e+09;-1.18244e-06;0
4.9986e+09;-1.1829e-06;0
4.99875e+09;-1.18336e-06;0
4.9989e+09;-1.18382e-06;0
4.99905e+09;-1.18429e-06;0
4.9992e+09;-1.18475e-06;0
4.99935e+09;-1.18522e-06;0
4.9995e+09;-1.18568e-06;0
4.99965e+09;-1.18615e-06;0
4.9998e+09;-1.18662e-06;0
4.99995e+09;-1.18708e-06;0
5.0001e+09;-1.18755e-06;0
5.00025e+09;-1.18802e-06;0
5.0004e+09;-1.18849e-06;0
5.00055e+09;-1.18895e-06;0
5.0007e+09;-1.18942e-06;0
5.00085e+09;-1.18989e-06;0
5.001e+09;-1.19036e-06;0
5.00115e+09;-1.19083e-06;0
5.0013e+09;-1.19131e-06;0
5.00145e+09;-1.19178e-06;0
5.0016e+09;-1.19225e-06;0
5.00175e+09;-1.19272e-06;0
5.0019e+09;-1.1932e-06;0
5.00205e+09;-1.19367e-06;0
5.0022e+09;-1.19414e-06;0
5.00235e+09;-1.19462e-06;0
5.0025e+09;-1.19509e-06;0
5.00265e+09;-1.19557e-06;0
5.0028e+09;-1.19605e-06;0
5.00295e+09;-1.19652e-06;0
5.0031e+09;-1.197e-06;0
5.00325e+09;-1.19748e-06;0
5.0034e+09;-1.19795e-06;0
5.00355e+09;-1.19843e-06;0
5.0037e+09;-1.19891e-06;0
5.00385e+09;-1.19939e-06;0
5.004e+09;-1.19987e-06;0
5.00415e+09;-1.20035e-06;0
5.0043e+09;-1.20083e-06;0
5.00445e+09;-1.20131e-06;0
5.0046e+09;-1.2018e-06;0
5.00475e+09;-1.20228e-06;0
5.0049e+09;-1.20276e-06;0
5.00505e+09;-1.20324e-06;0
5.0052e+09;-1.20373e-06;0
5.00535e+09;-1.20421e-06;0
5.0055e+09;-1.2047e-06;0
5.00565e+09;-1.20518e-06;0
5.0058e+09;-1.20567e-06;0
5.00595e+09;-1.20615e-06;0
5.0061e+09;-1.20664e-06;0
5.00625e+09;-1.20713e-06;0
5.0064e+09;-1.20762e-06;0
5.00655e+09;-1.2081e-06;0
5.0067e+09;-1.20859e-06;0
5.00685e+09;-1.20908e-06;0
5.007e+09;-1.20957e-06;0
5.00715e+09;-1.21006e-06;0
5.0073e+09;-1.21055e-06;0
5.00745e+09;-1.21104e-06;0
